"","name","country","age","overall","potential","club","pos","value","wage"
"1603","CVL Remtluanga","India",20,48,60,"Odisha FC","CM",110000,500
"1604","Tomas Giraldo","Canada",18,48,64,"Club de Foot Montréal","CM",120000,500
"1605","Caoimhin Porter","Republic of Ireland",19,48,60,"Derry City","CM",110000,500
"1606","Xingxian Li","China PR",16,48,64,"Guangzhou FC","CM",120000,500
"1607","Yu Hou","China PR",20,48,58,"Guangzhou FC","CM",1e+05,2000
"1608","Zhengfeng Chen","China PR",20,48,52,"Guangzhou FC","CM",70000,2000
"1609","Junhao Wu","China PR",16,48,64,"Guangzhou FC","CM",120000,500
"1610","Likai Yang","China PR",20,48,53,"Qingdao FC","CM",70000,1000
"1611","Jiali Hu","China PR",21,48,52,"Wuhan FC","CM",70000,1000
"1612","Xianyong Lu","China PR",21,48,55,"Chongqing Liangjiang Athletic","CM",90000,1000
"1613","Subhadip Majhi","India",22,48,56,"Chennaiyin FC","CM",1e+05,500
"1614","Xuchen Yao","China PR",21,47,53,"Hebei FC","CM",70000,1000
"1615","Haobam Singh","India",18,47,64,"SC East Bengal FC","CM",120000,500
"1616","Nathan Logue","Republic of Ireland",21,47,55,"Finn Harps","CM",1e+05,500
"1617","Billu Teli","India",22,47,55,"Jamshedpur FC","CM",1e+05,500
"1618","Xingyu Hu","China PR",19,47,55,"Chongqing Liangjiang Athletic","CM",1e+05,800
"1619","Nathan-Dylan Saliba","Canada",17,47,64,"Club de Foot Montréal","CM",120000,500
"1620","Nestor Dias","India",22,47,54,"FC Goa","CM",90000,500
"1621","Ho Yeon Jung","Korea Republic",20,45,53,"GwangJu FC","CM",1e+05,550
